source_id annotation_status protein_id LocusID Genename Function ECNumber Class1 Class2
LLHV30-3 Confirmed 397 O208_02596 fabZ 3-hydroxyacyl-[acyl-carrier-protein]dehydratase 4.2.1.59 FATTYACIDANDPHOSPHOLIPIDMETABOLISM General
LLHV30-3 Confirmed 584 O208_01354 yseB Long-chain-fatty-acid--CoAligase 6.2.1.3 FATTYACIDANDPHOSPHOLIPIDMETABOLISM General
LLHV30-3 Confirmed 585 O208_01355 yseB Long-chain-fatty-acid--CoAligase 6.2.1.3 FATTYACIDANDPHOSPHOLIPIDMETABOLISM General
LLHV30-3 Confirmed 705 O208_02712 fadD Long-chainacyl-CoAsynthetase 6.2.1.3 FATTYACIDANDPHOSPHOLIPIDMETABOLISM General
LLHV30-3 Confirmed 393 O208_02592 accA Acetyl-coenzymeAcarboxyltransferasealphachain 6.4.1.2 FATTYACIDANDPHOSPHOLIPIDMETABOLISM General
LLHV30-3 Confirmed 394 O208_02593 accD Acetyl-coenzymeAcarboxyltransferasebetachain 6.4.1.2 FATTYACIDANDPHOSPHOLIPIDMETABOLISM General
LLHV30-3 Confirmed 395 O208_02594 accC Biotincarboxylaseofacetyl-CoAcarboxylase 6.4.1.2 FATTYACIDANDPHOSPHOLIPIDMETABOLISM General
LLHV30-3 Confirmed 398 O208_02597 accB Biotincarboxylcarrierproteinofacetyl-CoAcarboxylase 6.4.1.2 FATTYACIDANDPHOSPHOLIPIDMETABOLISM General
LLHV30-3 Confirmed 1096 O208_00735 yneB Esterase/lipase - FATTYACIDANDPHOSPHOLIPIDMETABOLISM 
LLHV30-3 Confirmed 762 O208_01793 yejI Lipase/AcylhydrolasewithGDSL-likemotif - FATTYACIDANDPHOSPHOLIPIDMETABOLISM 
LLHV30-3 Confirmed 2011 O208_02468 yrhH GDSL-likelipase/acylhydrolase - FATTYACIDANDPHOSPHOLIPIDMETABOLISM 
LLHV30-3 Confirmed 465 O208_02664 yhbF GDSL-likelipase/acylhydrolasefamilyprotein - FATTYACIDANDPHOSPHOLIPIDMETABOLISM 
LLHV30-3 Confirmed 1460 O208_00051 fhs Formate--tetrahydrofolateligase 6.3.4.3 FATTYACIDANDPHOSPHOLIPIDMETABOLISM 
LLHV30-3 Confirmed 2268 O208_00001 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2269 O208_00002 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2270 O208_00003 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2271 O208_00004 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2272 O208_00005 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 911 O208_00008 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2281 O208_00012 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2282 O208_00013 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2283 O208_00014 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2284 O208_00015 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2285 O208_00016 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2286 O208_00017 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2294 O208_00025 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 197 O208_00028 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 202 O208_00033 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 204 O208_00035 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2128 O208_00038 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1449 O208_00040 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1455 O208_00046 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1462 O208_00053 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1464 O208_00055 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1469 O208_00060 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1477 O208_00068 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1478 O208_00069 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1484 O208_00075 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1487 O208_00078 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1489 O208_00080 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1492 O208_00083 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1496 O208_00087 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1498 O208_00089 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1501 O208_00092 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2548 O208_00103 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2559 O208_00114 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2561 O208_00116 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2563 O208_00118 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2565 O208_00120 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2568 O208_00123 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2571 O208_00126 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2576 O208_00131 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2577 O208_00132 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2579 O208_00134 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2580 O208_00135 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2581 O208_00136 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2585 O208_00140 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2588 O208_00143 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2591 O208_00146 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2594 O208_00149 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2596 O208_00151 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2598 O208_00153 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2599 O208_00155 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2601 O208_00157 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2605 O208_00161 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2617 O208_00173 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2621 O208_00177 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2623 O208_00179 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2627 O208_00183 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2632 O208_00188 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2633 O208_00189 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2642 O208_00198 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2646 O208_00202 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2677 O208_00209 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 992 O208_00211 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2679 O208_00212 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 916 O208_00217 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 917 O208_00218 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 922 O208_00223 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 930 O208_00231 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 932 O208_00233 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 933 O208_00234 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 934 O208_00235 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 935 O208_00236 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 937 O208_00238 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 939 O208_00240 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 941 O208_00242 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 948 O208_00249 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 949 O208_00250 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 951 O208_00252 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 953 O208_00254 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 955 O208_00256 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2101 O208_00262 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2102 O208_00263 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2103 O208_00264 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2104 O208_00265 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2105 O208_00266 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2108 O208_00269 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2109 O208_00270 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2110 O208_00271 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2112 O208_00273 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2113 O208_00274 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2115 O208_00276 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2116 O208_00277 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2117 O208_00278 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2118 O208_00279 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2120 O208_00281 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2121 O208_00282 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 850 O208_00289 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 852 O208_00291 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 855 O208_00294 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 856 O208_00295 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 857 O208_00296 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 862 O208_00301 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 867 O208_00306 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 879 O208_00318 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 880 O208_00319 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2094 O208_00325 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2098 O208_00329 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2099 O208_00330 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2277 O208_00334 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 346 O208_00339 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2038 O208_00347 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2039 O208_00348 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2040 O208_00349 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2051 O208_00360 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2052 O208_00361 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2065 O208_00374 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2067 O208_00376 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2070 O208_00379 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2072 O208_00381 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2073 O208_00382 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2075 O208_00384 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2079 O208_00388 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2081 O208_00390 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2083 O208_00392 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2086 O208_00395 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2087 O208_00396 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1550 O208_00406 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1554 O208_00410 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1555 O208_00411 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1557 O208_00413 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1558 O208_00414 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1561 O208_00417 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1565 O208_00421 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1576 O208_00440 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1590 O208_00455 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1593 O208_00458 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1597 O208_00462 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1598 O208_00463 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1602 O208_00467 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1606 O208_00471 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1609 O208_00474 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1612 O208_00477 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1614 O208_00479 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1615 O208_00480 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1616 O208_00481 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1619 O208_00484 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1620 O208_00485 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1622 O208_00487 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1623 O208_00488 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1624 O208_00489 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1626 O208_00491 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1627 O208_00492 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1628 O208_00493 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1629 O208_00494 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1630 O208_00495 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1631 O208_00496 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1638 O208_00503 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1641 O208_00506 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1642 O208_00507 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1649 O208_00514 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1659 O208_00524 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1665 O208_00531 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1675 O208_00542 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1677 O208_00544 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1678 O208_00545 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1680 O208_00547 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1684 O208_00551 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1685 O208_00552 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1508 O208_00557 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1509 O208_00558 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1511 O208_00560 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1514 O208_00563 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1516 O208_00565 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1517 O208_00566 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1523 O208_00572 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1528 O208_00577 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1534 O208_00583 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1539 O208_00588 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1540 O208_00589 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2164 O208_00607 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2170 O208_00613 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2175 O208_00618 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2176 O208_00619 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2177 O208_00620 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2182 O208_00625 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2184 O208_00627 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2187 O208_00630 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2193 O208_00636 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2198 O208_00641 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2200 O208_00643 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2209 O208_00652 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2212 O208_00655 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2213 O208_00656 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2214 O208_00657 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2215 O208_00658 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 2216 O208_00659 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 206 O208_00665 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 349 O208_00666 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 961 O208_00668 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 964 O208_00671 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1034 O208_00672 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1036 O208_00675 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1038 O208_00677 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1039 O208_00678 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1040 O208_00679 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1041 O208_00680 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1042 O208_00681 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1043 O208_00682 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1049 O208_00688 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1050 O208_00689 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1051 O208_00690 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1055 O208_00694 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1056 O208_00695 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1060 O208_00699 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1061 O208_00700 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1076 O208_00715 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1077 O208_00716 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1078 O208_00717 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1083 O208_00722 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1092 O208_00731 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1095 O208_00734 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1107 O208_00746 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1119 O208_00758 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
LLHV30-3 Confirmed 1120 O208_00759 - Hypotheticalprotein - Hypotheticalprotein Hypotheticalprotein
